"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YCR019W",124.716133290164,-0.82755537120153,0.311241490402057,-2.65888513171077,0.00783996878018855,0.023183115947072
"YOR367W",147.01451399793,-0.826555693630241,0.288269940123096,-2.86729755200035,0.00413993577643738,0.01340057782873
"YCR088W",809.468964796846,-0.826256904279161,0.195081809266176,-4.2354379805438,2.28106657188781e-05,0.000144742590640909
"YMR156C",63.7163939532149,-0.82574878342633,0.394983167053628,-2.09059233988626,0.0365646230070713,0.0838626823755605
"YOR179C",67.4748356499289,-0.824684844897136,0.397137611572099,-2.07657200140918,0.0378410792861381,0.0860643200159009
"YDR204W",236.914027448366,-0.824038516388203,0.254994452739964,-3.23159389364652,0.00123101872838609,0.00471428158096027
"YIL084C",102.630140118873,-0.823745152301922,0.341086798793815,-2.41506019938306,0.0157326092365962,0.0414304741058646
"YOR275C",323.240363421625,-0.823220558549007,0.231611089015706,-3.55432273146983,0.000378953880629651,0.00173026969174143
"YFR041C",167.320401650532,-0.815841982158425,0.319653873404934,-2.55226684246971,0.0107024515443797,0.0301554049214181
"YER180C",231.288872008084,-0.815218266910819,0.259280251887018,-3.14415872777712,0.00166565066142972,0.00611530506830155
"YDR338C",237.229165141226,-0.814187122517954,0.248901859630211,-3.27111707292013,0.00107123553730426,0.00416693766227508
"YLR043C",507.949669960241,-0.812718136268427,0.233985019059285,-3.47337679795008,0.000513953262047356,0.0022394854479275
"YBR212W",271.126236967323,-0.812382460514341,0.246976445289393,-3.28931149512027,0.00100432805931843,0.00393766112946909
"YER080W",411.241327367895,-0.810929982630674,0.246355874822982,-3.2917014185814,0.000995832774904936,0.00390999179056537
"YOR176W",474.605130134643,-0.808290060127717,0.212070633621091,-3.81141908394492,0.00013817128584143,0.000707509842189922
"YDR032C",514.568203784613,-0.808028861265713,0.210244631923128,-3.84327939255616,0.000121401127936607,0.000632669621625639
"YBR220C",316.627282921759,-0.806852509744298,0.235874961180681,-3.42067892965648,0.000624650296738875,0.00266002217201723
"YMR041C",117.168283804105,-0.806337059835974,0.318402820478796,-2.53244320707791,0.0113270717411644,0.0315718175953111
"YKL011C",154.153314764365,-0.804571269059927,0.284321525069199,-2.82979373040472,0.00465780228084027,0.0147519678527719
"YOR298W",83.95213659335,-0.804058320287536,0.372890933244507,-2.15628283930494,0.0310615864267652,0.0730908295061658
"YLL040C",300.747315774097,-0.803598107197721,0.239133552789695,-3.36045735875651,0.000778135413533407,0.00320083235914876
"YAL031C",225.350645159132,-0.801174441491604,0.266922243997755,-3.00152744669096,0.00268628821654533,0.0092749430613165
"YIL071C",156.919725067717,-0.79535026606124,0.282281287847593,-2.81758054926637,0.00483869760103113,0.0152599408318203
"YIR001C",123.705712349083,-0.794711812638851,0.308270691731662,-2.5779674615666,0.00993833558126845,0.0283252981608689
"YHR063C",404.245689493789,-0.793324404475159,0.223986630789887,-3.54183819667053,0.00039734912841887,0.00180215559661536
"YKR044W",268.180863281554,-0.793236005982302,0.246817910724992,-3.21385106798888,0.00130967585115931,0.00495963933276427
"YLR412W",242.065311469857,-0.793031856633127,0.261047039794666,-3.03788871636663,0.00238241916898321,0.00834270056631568
"YER047C",148.528427268302,-0.793006541008778,0.290348416764485,-2.73122392002579,0.00630995834558255,0.0191588796668218
"YPL061W",4898.31364549167,-0.792679907263347,0.229388106771148,-3.45562774993464,0.000549012958547014,0.00237323725642183
"YIL135C",301.884853753538,-0.792502285370621,0.284353150463899,-2.7870353610562,0.00531926742780938,0.0165386942666823
"YDL219W",109.803111591238,-0.792371858996628,0.379918228780352,-2.08563790566295,0.0370114350222041,0.0846731946364098
"YHR182W",202.700409035749,-0.791131517144607,0.307520785876089,-2.57261152247244,0.0100934431286702,0.0286771910834422
"YJL163C",151.725112346593,-0.790259548623014,0.291800500908566,-2.70821861567207,0.00676454470594922,0.0203572739960995
"YMR160W",169.344326738618,-0.78753172655113,0.27565698966727,-2.85692638340756,0.00427765037328678,0.0137970716073153
"YHL035C",281.163588413017,-0.787395824822071,0.241244013012411,-3.26389788907037,0.00109890762598457,0.00426542446117351
"YER074W-A",110.251608575538,-0.786917689562077,0.342485361877865,-2.29766809666657,0.0215806866676551,0.0541558717575949
"YPL196W",183.962416394004,-0.786779704418777,0.276824238539563,-2.84216334729061,0.00448085268836772,0.0142663213813487
"YDR253C",78.727044865926,-0.786650026804576,0.370829117307368,-2.12132756056625,0.0338942466049596,0.0788015874466738
"YLR004C",83.7214667611751,-0.785237626963922,0.358215463994269,-2.19208187778427,0.028373595044113,0.0679716342951042
"YOR228C",97.0536625956369,-0.784569760921035,0.339837741331554,-2.30865988529388,0.0209624620089421,0.0529219444775429
"YDR287W",122.395825167996,-0.784155135635616,0.316108241122045,-2.48065388251888,0.0131141644359518,0.0355862406201127
"YHR181W",320.742056272084,-0.783598521717501,0.237997265139668,-3.29246859730782,0.000993119878540921,0.00390215744183926
"YLR135W",122.738979551691,-0.783331671079306,0.314231816030874,-2.49284646276029,0.0126723630557649,0.0345771752620418
"YNL116W",262.909657182922,-0.781712429321633,0.250483054171148,-3.1208196175519,0.00180348468311932,0.00657769933387182
"YPL064C",137.882143125574,-0.780726696654413,0.319130016929926,-2.44642200744734,0.0144282009984152,0.0386695697532685
"YLR341W",92.0755051274204,-0.779378285861869,0.3491660901399,-2.23211333480177,0.0256074733250162,0.0623895340239419
"YKL209C",133.898683939267,-0.779080548264826,0.304824307012957,-2.55583472295636,0.0105933421634548,0.0299099660876776
"YGR031W",194.858064604934,-0.777332218447132,0.273659175081596,-2.8405121743693,0.00450411537142309,0.0143319949618483
"YDR181C",177.057380299695,-0.77502637994285,0.275080627477732,-2.81745169425131,0.00484063956139941,0.0152599408318203
"YIL036W",330.063830206912,-0.772638808980897,0.234655184878906,-3.2926560279485,0.000992458127436505,0.00390215744183926
"YCL008C",216.450662274108,-0.77181369881337,0.271151480312418,-2.8464299657302,0.00442124532290799,0.0141178696805482
"YDR069C",179.352908882083,-0.767959661470285,0.317283868342508,-2.42041823771914,0.0155026651485364,0.0409240257658937
"YOR069W",325.201494337219,-0.767342260776753,0.234213937333479,-3.27624508393023,0.00105197229881428,0.00410080671035988
"YGR169C",85.0262853262882,-0.766919205062531,0.368215940383616,-2.08279740486937,0.0372696942412894,0.0851923485851752
"YDR354W",359.832296048944,-0.766815097313137,0.224015966295628,-3.42303769679162,0.00061925488813556,0.00263911291667804
"YPL268W",251.412944074445,-0.766700119856694,0.265495615351736,-2.88780708804154,0.0038793771749667,0.0126626969252514
"YOR070C",337.832104260961,-0.765919303164872,0.230415620651282,-3.3240771654281,0.000887116458577562,0.00357343651981095
"YER063W",307.396286401299,-0.764897637481696,0.234226869559289,-3.26562720545638,0.00109221936389747,0.00424249207205317
"YPL092W",391.113351546953,-0.763462571347187,0.22022637215791,-3.4667172867006,0.000526855711675231,0.00228531031601761
"YDR495C",148.152011117796,-0.762334529727036,0.298311657318546,-2.55549694765361,0.0106036291086282,0.0299234743605189
"YDR063W",204.87339616284,-0.762324443055865,0.258926145179596,-2.94417716112486,0.00323814582129266,0.0108675088509044
"YFL026W",117.788987218695,-0.759802741903861,0.318028315783913,-2.38910406462082,0.0168895176021498,0.0439450702011917
"YLL005C",155.241325693509,-0.757821857502755,0.294695800713872,-2.57153938287212,0.0101247498998736,0.0287511174702417
"YPR057W",194.406322897219,-0.756030198403643,0.268592457687962,-2.81478566044458,0.00488097763102498,0.0153692856731406
"YCR009C",428.689279804809,-0.754854639777475,0.224030780966573,-3.36942377525392,0.000753255218822047,0.0031078921699198
"YHR037W",422.294300234124,-0.754281459775029,0.247196047365405,-3.05134919354131,0.0022781545750824,0.00802370762907907
"YKL093W",90.4705770225831,-0.753964933412084,0.356295528800904,-2.11612235480338,0.0343344026778082,0.0795867356188921
"YLR035C",135.85410381245,-0.753816392733844,0.300384328241667,-2.50950639517844,0.0120900026422383,0.0331880032147865
"YEL025C",342.570691900358,-0.753748322034614,0.231398055141159,-3.25736671198384,0.00112451055426323,0.00435547606416202
"YMR072W",398.434697986696,-0.753394349878579,0.234276041338793,-3.21584036324514,0.00130063159921707,0.00493568362633807
"YLR324W",233.488661827331,-0.753027857409768,0.256004908166684,-2.9414586728137,0.00326670429220993,0.0109453714978667
"YBR197C",90.4738838309477,-0.752828466862083,0.347414595803555,-2.1669454189765,0.0302390161788269,0.0715266507092044
"YIL134W",119.527600705596,-0.751946484386688,0.313956549621062,-2.39506544868795,0.0166173987690806,0.0433615232755567
"YLR263W",129.107088179334,-0.751786855738677,0.320954662403039,-2.34234595662181,0.0191629427329857,0.0489010242055261
"YDR123C",96.3205094263248,-0.750919508595423,0.375111558438226,-2.00185649229757,0.0453001680906681,0.0996933687078321
"YOL012C",115.267221376266,-0.750508361519975,0.32920164515982,-2.27978314371917,0.022620553223075,0.0562205522975694
"YNL169C",415.651014053809,-0.750464695293009,0.227699476530264,-3.29585604116777,0.000981222815610256,0.00387219860035455
"YIR037W",366.046241731741,-0.749595518984332,0.229946730948479,-3.25986595196382,0.00111464881146093,0.00432035654791487
"YOR018W",253.914469930616,-0.746700574621756,0.250504175421288,-2.98079093239059,0.00287504999299084,0.00983303261753722
"YOL070C",258.435028274785,-0.746329451402858,0.24314132657958,-3.0695294045728,0.00214396299454507,0.00762516073534079
"YBL052C",180.586545429574,-0.745087931439736,0.274411457252566,-2.71522165619332,0.00662314251101224,0.0200315066601138
"YDR061W",356.019735707833,-0.744634628682879,0.234530608109318,-3.17499977800678,0.00149836615895862,0.00560393065503229
"YNL242W",104.851352421092,-0.744056428249175,0.327680626379832,-2.27067567731849,0.023166618479896,0.0573418622183316
"YIL016W",131.028893774847,-0.743965527219441,0.309831495448316,-2.40119399786309,0.0163416703693021,0.0427240401289735
"YAL005C",1934.55910122342,-0.743482523831292,0.188765501351449,-3.93865679114243,8.1939040830754e-05,0.000447616276326513
"YHR106W",139.633816287583,-0.743379815319505,0.332722940859983,-2.23423071880197,0.0254678961903605,0.0620772834976156
"YBR208C",165.188114185332,-0.741993321029744,0.280305251611177,-2.64709033014834,0.00811876632317839,0.0238518915534544
"YFL046W",86.8791982459904,-0.741028714826364,0.352595866524634,-2.10163755500121,0.0355850374772396,0.0821355831074826
"YBR044C",184.099378635448,-0.740575191797799,0.282690806398354,-2.61973567953326,0.00879979436215465,0.0255353691256121
"YDR051C",182.327439858801,-0.738601215407925,0.27257903155884,-2.7096773041711,0.00673486977222279,0.0202904276018546
"YPL134C",92.3574674994476,-0.736314399430983,0.367611960528146,-2.00296638437205,0.0451808967492979,0.0995072970865422
"YMR032W",217.702857243442,-0.735216766891965,0.259535531987384,-2.83281738443314,0.00461397365935476,0.0146387332319552
"YLR362W",182.940337310071,-0.734388298373613,0.275698880272896,-2.66373333706213,0.0077278795705621,0.0229264643233588
"YDR348C",395.865860919873,-0.734172956537363,0.219059747545722,-3.35147358089659,0.00080382708342853,0.00328909832933359
"YHR122W",169.498185296474,-0.733695194373077,0.30680175336667,-2.39143090390429,0.0167828426391285,0.0437093382526728
"YIL139C",94.4698271761873,-0.733356121660964,0.3497663203264,-2.09670308157915,0.0360198675573149,0.0828929495457801
"YKL133C",125.292072837244,-0.730499465507962,0.306903912103766,-2.38022207178961,0.017302207437496,0.0448258237470715
"YPL224C",215.77797396858,-0.729257288381757,0.269151442626418,-2.7094682505342,0.00673911547430265,0.0202919767160896
"YPL202C",321.064389451916,-0.728699029150674,0.245997605169918,-2.96222001286288,0.00305429451893624,0.0103484446068382
"YNL071W",1805.03362317735,-0.728429971736561,0.18476261360571,-3.94251822660972,8.06305204848462e-05,0.000442004808867534
"YJL200C",491.381280683781,-0.728422263347808,0.220536378825953,-3.30295739517279,0.000956709221535718,0.00378920957517206
"YGR260W",872.803241183304,-0.725279949954694,0.191809264114601,-3.781256099921,0.000156039050087779,0.000787143185878798
"YKR055W",92.9452528598058,-0.724863807800681,0.34595389458287,-2.09526130259258,0.0361477704472882,0.0831169453244622
"YNL131W",310.70676489002,-0.724172939405667,0.267989911049729,-2.70223956032168,0.00688741185906178,0.0206698375770298
"YNL003C",211.495134589619,-0.723921389974857,0.259111906002931,-2.79385614170376,0.00520836428136499,0.0162496184521301
"YER019W",346.02779362762,-0.723895840380828,0.228987954596168,-3.16128349046767,0.00157075542705493,0.0058265811816676
"YLR113W",741.595327060023,-0.722472070772516,0.198965898041984,-3.63113517382796,0.000282177334348529,0.00134015750584044
"YPL003W",260.110319754419,-0.721681694708004,0.24420478822031,-2.95523154958344,0.00312434465867149,0.0105660362275221
"YIL112W",311.482176284586,-0.721053414920196,0.320937242076044,-2.24671156970105,0.0246584663626714,0.0604293556017156
"YJL181W",169.882292030887,-0.718210106193215,0.283319561274833,-2.53498241689185,0.011245297032458,0.0314244220259541
"YDR135C",787.70215753232,-0.717294259357006,0.233336197576601,-3.0740805190396,0.00211152434867287,0.00752455400267568
"YNL073W",163.444505929255,-0.716983971334546,0.28424533455253,-2.52241245212784,0.0116552958603911,0.0321831925741853
"YHR209W",165.506199410287,-0.716000025300514,0.288919712809727,-2.47819720688995,0.0132048137863004,0.0357964991873887
"YGR127W",178.89242552767,-0.715873103815284,0.300650479787712,-2.38108086280375,0.0172619222562992,0.0447427708435439
"YKR017C",145.830210704336,-0.71473906066465,0.29473227188102,-2.42504513029093,0.0153064838242068,0.0405044569518426
"YDR219C",200.362599671996,-0.713513640366359,0.294254736815472,-2.42481615789181,0.015316140657829,0.0405102981017871
"YGR110W",127.8815612516,-0.713316923427059,0.302192155654915,-2.36047465190202,0.0182515655958018,0.0469498645742528
"YHL027W",540.251123460095,-0.710705507167327,0.220998767657262,-3.21587995580832,0.00130045217966203,0.00493568362633807
"YER098W",98.355007246453,-0.709629149001127,0.333694661229424,-2.12658226651471,0.0334548072264316,0.0780133969542604
"YDR323C",146.47190016768,-0.709494896357161,0.298413213697287,-2.37755857914817,0.0174276745908253,0.045086438832021
"YGR232W",193.1047556204,-0.709473589662135,0.265467756640147,-2.67254147411905,0.00752790683025598,0.0224188156313976
"YMR261C",487.37980357589,-0.707813392153875,0.216361053110786,-3.27144549343381,0.00106999212070173,0.00416508028087045
"YPR023C",387.770495458721,-0.70779391364264,0.227621702305238,-3.1095185848909,0.0018739249510518,0.00679360258921313
"YDR456W",439.456843463999,-0.707783859621162,0.218562016414744,-3.23836625975334,0.00120216369368598,0.00461678401572342
"YPL236C",186.926526751128,-0.707747142065695,0.285832463739474,-2.47609082889473,0.0132829781249228,0.0359725274120171
"YDL028C",232.128988241539,-0.70639878367142,0.274520283578158,-2.57321162015448,0.0100759577644603,0.0286574572819745
"YFL042C",144.834695614591,-0.704407648790801,0.301496979327056,-2.33636718471623,0.0194721127014289,0.0495968847168011
"YJL172W",403.392124851544,-0.704398762622765,0.219787133762219,-3.20491354778225,0.00135103053340325,0.00509494038879812
"YDR451C",323.039873720175,-0.704366568072534,0.24121673381218,-2.92005681753811,0.00349967573756432,0.0115761780175637
"YHR076W",268.801380109257,-0.70421978627996,0.241015109946853,-2.92189060858155,0.00347913712410149,0.0115292795130188
"YCL004W",162.227775127817,-0.704102889782698,0.278205454122738,-2.53087378176297,0.0113778783593942,0.0316647402857656
"YBR111C",330.004994033293,-0.704025491174231,0.228398606784608,-3.08244214395828,0.00205309636301781,0.00736946404098408
